Date,Title,Price (USD),Neighbourhood,City,Building Area (sqm),Land Area (sqm),Bedrooms,Bathrooms
2025-09-06 00:42:31,4 Bedroom House For Sale In Madokero Estates,130000,Madokero, Harare West,250,,4,3
2025-09-06 00:42:31,Expand Your Horizons -Your Canvass For Success,899000,Donnington, Bulawayo CBD,,,,
2025-09-06 00:42:31,"Prime 2000m² Residential Land for Sale in Pomona, Harare North",70000,Pomona, Harare North,,,,
2025-09-06 00:42:31,"Prime 3000m² Residential Plot in Tranquil Greengrove, Harare",170000,Greendale, Harare East,,,,
2025-09-06 00:42:31,Spacious 5-Bedroom Double-Storey Home with Cottage and Double Garage,160000,Zimre Park, Harare East,500,,5,3
2025-09-06 00:42:32,Location! Location! Location!,950000,Ryelands, Harare North,800,,5,3
2025-09-06 00:42:32,"Modern, Secure Newly Built Townhouse",170000,Hillside, Bulawayo South,530,,3,2
2025-09-06 00:42:32,Superbly Located 20 Metres from Churchill Avenue,,Alexandra Park, Harare North,,,3,1
2025-09-06 00:42:32,"Exclusive Sandton Stand – 4,000sqm",110000,Sandton Park, Harare West,,,,
2025-09-06 00:42:32,Madokero House For Sale,145000,Madokero, Harare West,270,,5,3
2025-09-06 00:42:32,Borrowdale Helensvale,300000,Borrowdale, Harare North,500,,6,2
2025-09-06 00:42:32,3 bedroom apartment for sale in The Victoria falls Estate,295000,Victoria Falls,,173,,3,2
2025-09-06 00:42:32,Prime Commercial Avondale Head Office Option,620000,Avondale, Harare North,600,,,
2025-09-06 00:42:32,"Stunning Property Near 2nd Street Ext ,Old Marlbrough",350000,Marlborough, Harare West,320,,3,2
2025-09-06 00:42:32,Crowhill Views near Dam,20000,Crowhill Views, Harare North,,,,
2025-09-06 00:42:32,Reduced to Go!!!,90000,Ruwa,,,,,
2025-09-06 00:42:32,Luxurious 6-Bedroom Double-Story House for Sale in Glen Lorne,550000,Glen Lorne, Harare North,440,,6,3
2025-09-06 00:42:32,A Hidden Gem,230000,Riverside South, Bulawayo East,1,,3,2
2025-09-06 00:42:32,Commercial Stand For Sale!!!,250000,Whitecliff, Harare West,80,,,
2025-09-06 00:42:32,Nguboyenya,30000,Nguboyenja, Bulawayo High-Density,1,,9,2
2025-09-06 00:42:32,Newly built,290000,Arlington, Harare South,400,,4,3
2025-09-06 00:42:32,Secure Your Dream In Aspindale.,90000,Aspindale Park, Harare West,150,,3,1
2025-09-06 00:42:32,Superb Opportunity,180000,Tynwald, Harare West,,,,
2025-09-06 00:42:32,Morden Garden Flats for Sale in Strathaven,160000,Strathaven, Harare West,150,,3,2
2025-09-06 00:42:32,Stands available for sale,20000,Gweru CBD, Gweru,,,,
2025-09-06 00:42:35,Paddonhurst80,80000,Paddonhurst, Bulawayo North,1,,3,1
2025-09-06 00:42:35,"6 Acres - Premium, Executive Estate on Carrick Creagh Road, Helensvale",4500000,Carrick Creagh, Harare North,2000,,9,14
2025-09-06 00:42:35,Stand for Sale in Crohill views,30000,Crowhill Views, Harare North,,,,
2025-09-06 00:42:35,Carrick Creagh's Finest- Luxurious Mansion,3000000,Carrick Creagh, Harare North,320,,7,8
2025-09-06 00:42:35,Perfectly Located Kirkman Road Frontage Property,255000,Tynwald, Harare West,350,,5,2
2025-09-06 00:42:35,Msasa Park House For Sale,75000,Msasa, Harare East,200,,3,2
2025-09-06 00:42:35,"Road Frontage Chirundu Town; 1,98 Hectares Of Land",685000,Chirundu,,1,,,
2025-09-06 00:42:35,Mandara 3 bed house for Sale,330000,Mandara, Harare East,250,,3,2
2025-09-06 00:42:35,High-Traffic CBD Commercial Buidling In Harare,3210000,Harare City Centre, Harare CBD,2000,,,
2025-09-06 00:42:35,Duplex Townhouse for Sale,350000,Strathaven, Harare West,625,,5,5
2025-09-06 00:42:35,"Stunning 4-Bedroom Home in Glen View 7 , Cession!",50000,Glen View, Harare High Density,100,,4,1
2025-09-06 00:42:35,Prime 6500? Stand in Gletwin Park with Borehole – Perfect for Your Dream Home!,300000,Gletwin Park, Harare North,,,,
2025-09-06 00:42:35,Investment Opportunity. Reduced!,335000,Marondera,,,,,
2025-09-06 00:42:35,House for sale,47000,Zengeza, Chitungwiza,300,,5,2
2025-09-06 00:42:35,Incomplete mansion for sale in Gumtree,350000,Gumtree, Bulawayo East,1000,,7,7
2025-09-06 00:42:35,Braeside Home For Sale!,105000,Braeside, Harare South,,,,
2025-09-06 00:42:35,Investment Grade Brand New Modern & Luxurious 2 Beds Apartments For Sale,152000,Cnr Alpes & Thames, Vainona,199,,2,2
2025-09-06 00:42:35,Ruwa stand,65000,Chipukutu Park, Ruwa,,,,
2025-09-06 00:42:35,Ilanda house for sale,149000,Ilanda, Bulawayo East,,,3,1
2025-09-06 00:42:35,Stunning Glenlorne Family Home,650000,Glen Lorne, Harare North,700,,8,5
2025-09-06 00:42:37,Don't miss out!!!,430000,Harare City Centre, Harare CBD,450,,,
2025-09-06 00:42:37,A neat gardern flat,135000,Avondale, Harare North,150,,2,1
2025-09-06 00:42:37,A Choice Of 5/6 Bed Town House For Sale In Vainona,300000,Vainona, Harare North,,,5,3
2025-09-06 00:42:37,Belvedere West House Forsale,185000,Belvedere, Harare West,600,,5,2
2025-09-06 00:42:37,4-Bedroom Home in Secure Mabvazuva with Modern Amenities,150000,Mabvazuva, Ruwa,,,4,3
2025-09-06 00:42:37,Perfect family home,85000,Zimre Park, Harare East,120,,4,2
2025-09-06 00:42:37,"Silverbrooke along Mutare RoadPrime 1000 m² Residential Land for Sale in Ruwa, Zimbabwe**",37000,Ruwa,,,,,
2025-09-06 00:42:37,Price Redution - Great Opportunity For Development,650000,Fairview, Ruwa,,,,
2025-09-06 00:42:37,Great Location -Upper Avenues,215000,Avenues, Harare CBD,154,,3,2
2025-09-06 00:42:37,Residential Land For Sale,35000,Ruwa,,,,,
2025-09-06 00:42:37,Property With Development Potential,150000,Hatfield, Harare South,2000,,3,2
2025-09-06 00:42:37,Reduced - Solid Home in Khumalo with main Road Frontage,170000,Kumalo, Bulawayo East,,,3,1
2025-09-06 00:42:37,Belvedere House For Sale,275000,Belvedere, Harare West,400,,4,3
2025-09-06 00:42:37,Kensington apartment for sale - 230kneg,230000,Kensington, Harare West,150,,3,1
2025-09-06 00:42:37,"200sqm stand in southview fidelity park , developer cession 14.5k , tarred roads",14500,Southview Park, Harare South,,,,
2025-09-06 00:42:37,Modest 3-Bedroom Home With Potential,95000,Tynwald, Harare West,140,,3,1
2025-09-06 00:42:37,Build your dream home in Harare,15000,Crowhill Views, Harare North,,,,
2025-09-06 00:42:37,Warehouse In Msasa,650000,Msasa, Harare East,1400,,,
2025-09-06 00:42:37,Borrowdale Brookview House,1400000,Borrowdale, Harare North,4200,,8,
2025-09-06 00:42:37,Let's go farming,75000,Chegutu,,,,,
2025-09-06 00:42:40,Unique Family Home Mount Pleasant Heights,200000,Mount Pleasant Heights, Harare North,,,4,2
2025-09-06 00:42:40,Borrowdale Helensvale,380000,Helensvale, Harare North,2800,,3,
2025-09-06 00:42:40,4 Bed House for sale in Helensvale,350000,Helensvale, Harare North,1800,,4,2
2025-09-06 00:42:40,Stand For Sale in Borrowdale Brooke,380000,Borrowdale Brooke, Harare North,,,,
2025-09-06 00:42:40,Prime Agro-Residential Plot for Sale – Norton,140000,Norton,,,,,
2025-09-06 00:42:40,2 Bedroomed Apartment,75000,Marlborough, Harare West,120,,2,1
2025-09-06 00:42:40,Glen Lorne,650000,Glen Lorne, Harare North,1000,,4,4
2025-09-06 00:42:40,Mt Pleasant Luxury House for Sale,500000,Mount Pleasant, Harare North,900,,6,
2025-09-06 00:42:40,Modern Cluster Home For Sale,225000,Greendale, Harare East,150,,3,2
2025-09-06 00:42:40,Hogerty Hill,350000,Hogerty Hill, Harare North,,,,
2025-09-06 00:42:40,"Modern 3-Bed Semi-Duplex Cluster Units – Off-Plan Sale in Meyrick Park, Harare",140000,Meyrick Park, Harare West,135,,3,1
2025-09-06 00:42:40,Exclusive Modern Compound for Sale in Cold Comfort | 4-Bed Main House + 2-Bed Cottage |,185000,Cold Comfort, Harare West,700,,4,3
2025-09-06 00:42:40,Agroplot for Sale in Ruwa,200000,Ruwa,,,,,
2025-09-06 00:42:40,"Stunning House For Sale In Helensvale, Borrowdale",700000,Helensvale, Harare North,650,,5,5
2025-09-06 00:42:40,Property In Belmont With Great Rental Potential,500000,Belmont, Bulawayo CBD,2004,,,
2025-09-06 00:42:40,Finish To Own Taste,280000,Greendale, Harare East,300,,4,5
2025-09-06 00:42:40,Live your dream lifestyle in Carrick Creagh Estate!,150000,Borrowdale, Harare North,,,,
2025-09-06 00:42:40,Acturus plot for sale,85000,Arcturus,,,,,
2025-09-06 00:42:40,"Spacious 4-Bedroom House for Sale in Glen Norah, Harare!",40000,Glen Norah, Harare High Density,212,,4,1
2025-09-06 00:42:40,"Charming 2-Bed cottage Home in Kutandara, Harare with Carport",75000,Kutandara, Harare West,150,,2,2
2025-09-06 00:42:41,Individual Stands In Stonechat Lane Complex,144495,Greystone Park, Harare North,,,,
2025-09-06 00:42:41,Endless Possibilities,195000,Famona, Bulawayo South,0,,3,1
2025-09-06 00:42:41,**Stunning Cluster Development in Quinnington with Pool & Borehole**,300000,Quinnington, Harare North,211,,4,
2025-09-06 00:42:41,Crowhill Stands for sale,17000,Crowhill Views, Harare North,,,,
2025-09-06 00:42:41,Newly Listed,180000,Arlington, Harare South,250,,3,2
2025-09-06 00:42:41,Hatfield Clusters,152500,Hatfield, Harare South,,,3,
2025-09-06 00:42:41,Warehouses Chiredzi Depot 9629sqm,420000,Chiredzi,,,,,
2025-09-06 00:42:41,Borrowdale Brooke,280000,Borrowdale Brooke, Harare North,,,7,3
2025-09-06 00:42:41,Ultimate Water Side Living,525000,Matsheumhlope, Bulawayo East,,,3,3
2025-09-06 00:42:41,"Elegant 6-Bedroom Home for Sale in Philadelphia, Borrowdale",410000,Philadelphia, Harare North,300,,6,3
2025-09-06 00:42:41,Family home for sale!,150000,New Marlborough, Harare West,504,,4,2
2025-09-06 00:42:41,Neat as a pin,90000,Marimba Park, Harare High Density,400,,4,2
2025-09-06 00:42:41,Investment,250000,Ardbennie, Harare South,400,,,
2025-09-06 00:42:41,Bluffhill 2 houses on the same yard for sale,170000,Bluff Hill, Harare West,600,,6,2
2025-09-06 00:42:41,Spacious 6-Bedroom Family Home with Pool and Borehole in Harare,650000,Philadelphia, Harare North,3000,,6,2
2025-09-06 00:42:41,Lochinvar Industrail Stand For Sale,295000,Lochinvar, Harare South,1300,,,
2025-09-06 00:42:41,Best townhouse value,220000,Mount Pleasant, Harare North,200,,3,2
2025-09-06 00:42:41,"Prime 3,441sqm Stand For Sale In Gletwin",172050,Gletwin Park, Harare North,,,,
2025-09-06 00:42:41,New Marlborough house for sale,130000,New Marlborough, Harare West,280,,3,2
2025-09-06 00:42:41,Commercial Property - Mount Pleasant - PRIME LOCATION,450000,Mount Pleasant, Harare North,2500,,,
2025-09-06 00:42:42,Lifetime Opportunity!!!,250000,Greendale, Harare East,600,,7,5
2025-09-06 00:42:42,Residential Stand for Sale – Norton Galloway,35000,Galloway, Norton,,,,
2025-09-06 00:42:42,Solid Build!!!,340000,Marlborough, Harare West,500,,3,2
2025-09-06 00:42:42,Donnington23,2300000,Donnington, Bulawayo CBD,1,,,
2025-09-06 00:42:42,Norton (Galloway),100000,Galloway, Norton,240,,4,2
2025-09-06 00:42:42,Kintyre 10 Hectares of Land with Bulawayo main Road Frontage between  Norton and Harare,400000,Zvimba,,,,,
2025-09-06 00:42:42,"Residential stand for sale - Tawona Park, Ruwa",34000,Ruwa,,,,,
2025-09-06 00:42:42,Build your dream house in a beautiful area,23000,Hopelyn, Bulawayo North,,,,
2025-09-06 00:42:42,Residential Land for Sale in Greystone Park,480000,Greystone Park, Harare North,,,,
2025-09-06 00:42:42,"4-Bedroom Townhouse with Borehole in Harare North, Borrowdale",350000,Borrowdale, Harare North,350,,4,2
2025-09-06 00:42:42,Luxury Living with Solar & Borehole.,225000,Mount Pleasant Heights, Harare North,900,,5,2
2025-09-06 00:42:42,Price Reduction:Spacious Family Home 20Km From Mutare CBD on 7880sqm!,120000,Rezende Street, Penhalonga,200,,3,2
2025-09-06 00:42:42,"9121m² Commercial Property in Karoi, Mashonaland West with Borehole",550000,Karoi,,1611,,,
2025-09-06 00:42:42,Ironstone Industrial Park,190000,Arlington, Harare South,,,,
2025-09-06 00:42:42,Family home with wonderful potential,480000,Highlands, Harare North,300,,4,2
2025-09-06 00:42:42,"1,700sqm Residential Land",18000,Norton,,,,,
2025-09-06 00:42:42,Rockview Ruwa,40000,Ruwa,,,,,
2025-09-06 00:42:42,Madokero house for sale,135000,Madokero, Harare West,250,,4,2
2025-09-06 00:42:42,Borrowdale North Stand,399000,Borrowdale, Harare North,,,,
2025-09-06 00:42:42,Unique Industrial Opportunity In Southerton,1600000,Southerton, Harare South,2790,,,
2025-09-06 00:42:45,Residential Stand -Gold Dust!!!!!,80000,Mazvikadei,,,,,
2025-09-06 00:42:45,Neat as a pin,105000,Waterfalls, Harare South,220,,4,2
2025-09-06 00:42:45,Versatile Warehouse & Storage in Ruwa with Borehole Access,250000,Ruwa,,680,,,
2025-09-06 00:42:45,Lakeside Living!,130000,Kariba,,213,,3,3
2025-09-06 00:42:45,Neat and Massive,270000,Belvedere, Harare West,600,,4,3
2025-09-06 00:42:45,Unique 3 bedroomed,850000,Vainona, Harare North,,,3,
2025-09-06 00:42:45,Superb Opportunity,650000,Philadelphia, Harare North,,,,
2025-09-06 00:42:45,Ready for Investment,250000,Sandton Park, Harare West,,,,
2025-09-06 00:42:45,Prime Location close to Harare Drive,300000,Pomona, Harare North,,,4,2
2025-09-06 00:42:45,Westgate Area D House For Sale,160000,Westgate, Harare West,320,,4,2
2025-09-06 00:42:45,Norton,35000,Norton,,,,,
2025-09-06 00:42:45,Secure Your Dream Stand at Elmar Park — Marondera’s Hottest New Development!,10250,Marondera,,,,,
2025-09-06 00:42:45,Carrick creagh residential stand for sale,120000,Borrowdale, Harare North,,,,
2025-09-06 00:42:45,Industrial Land For Sale!!,300000,Ardbennie, Harare South,,,,
2025-09-06 00:42:45,"Modern Comfort, Outdoor Bliss & Prime Convenience",105000,Northend, Bulawayo North,148,,3,2
2025-09-06 00:42:45,Prime Industrial Warehouse & Factory with Borehole in Bulawayo,1200000,Belmont, Bulawayo CBD,,,,
2025-09-06 00:42:45,"3-bedroom Home with Borehole in Arlington, Harare South",210000,Arlington, Harare South,647,,3,
2025-09-06 00:42:45,"Bold Architecture, Big Yard, Beautiful Living In Suburbs!",350000,Suburbs, Bulawayo East,,,3,2
2025-09-06 00:42:45,Neat 3 beds House on 1/2 Acre For Sale,360000,Mount Pleasant, Harare North,250,,3,1
2025-09-06 00:42:45,Westgate Sandton Land For Sale*,3400000,Sandton Park, Harare West,,,,
2025-09-06 00:42:47,"Prime Industrial Land for Sale - 1880m², Tynwald, Harare with Outstanding Features",95000,Tynwald, Harare West,,,,
2025-09-06 00:42:47,Stands for Sale,130000,Arlington, Harare South,,,,
2025-09-06 00:42:47,Hotel For Sale,1350000,Avenues, Harare CBD,650,,,30
2025-09-06 00:42:47,Versatile property in Upper Hillside,350000,Upper Hillside, Harare East,800,,,
2025-09-06 00:42:47,Lake Chivero,13500,Lake Chivero,,,,,
2025-09-06 00:42:47,Plot with a house,250000,Knowe, Norton,,,,
2025-09-06 00:42:47,Ready to Build Stand measuring 3218sqm,155000,Pomona, Harare North,,,,
2025-09-06 00:42:47,Build Your Dream Home: Acre Stand in Desirable Brookview,170000,Brookview, Harare North,,,,
2025-09-06 00:42:47,Investment Opportunity,120000,Avondale, Harare North,300,,3,1
2025-09-06 00:42:47,Investment opportunity,400000,Mandara, Harare East,500,,3,1
2025-09-06 00:42:47,Prime Industrial Investment – Willowvale Warehouse & Factory Unit,250000,Willowvale, Harare South,300,,,
2025-09-06 00:42:47,Elegant Brand New 5 Bedroom Home,390000,Gletwin Park, Harare North,300,,5,4
2025-09-06 00:42:47,Houses for sale,180000,Arlington, Harare South,200,,3,2
2025-09-06 00:42:47,5 Bedroom House in Athlone Greendale,250000,Athlone, Harare East,4896,,5,1
2025-09-06 00:42:47,hatfield 3 bedroomed house close to seke rd,220000,Hatfield, Harare South,800,,3,3
2025-09-06 00:42:47,Golf Estate Development Opportunity,3900000,Hatfield, Harare South,,,,
2025-09-06 00:42:47,"Kensington Property for Sale-Space, Comfort and Potential",140000,Kensington, Bulawayo East,250,,3,2
2025-09-06 00:42:47,Perfectly located bedsitter flat for sale,55000,Avenues, Harare CBD,,,1,1
2025-09-06 00:42:47,Factory/Warehouse For Sale In Chitungwiza. Investment Opportunity!,715000,Chitungwiza,,1500,,,
2025-09-06 00:42:47,Grand Gletwyn Gem – Expansive 3700sqm Stand,180000,Gletwin Park, Harare North,,,,
2025-09-06 00:42:50,Spacious Warehouse with Versatile Layout,310000,Belmont, Bulawayo CBD,700,,,
2025-09-06 00:42:50,"Spacious 6-Bedroom Home with Borehole in Arlington, Harare South",425000,Arlington, Harare South,,,6,
2025-09-06 00:42:50,Beatrice Commercial Property,375000,Beatrice,,2000,,,
2025-09-06 00:42:50,House for sale,150000,Hatfield, Harare South,600,,4,2
2025-09-06 00:42:50,Apartments for sale,120000,Strathaven, Harare West,84,,2,2
2025-09-06 00:42:50,Millennium Heights Block Four - 3 bed Apartment,249681,Borrowdale West, Harare North,150,,3,1
2025-09-06 00:42:50,"Prime Warehouse & Factory Space For Sale in RUWA, Harare",2700000,Ruwa,,18000,,,
2025-09-06 00:42:50,"Newly Built, Modern House",1500000,Borrowdale Brooke, Harare North,400,,5,6
2025-09-06 00:42:50,"Prime 4-Acre Agricultural Land for Sale in Ruwa, Zimbabwe",63000,Ruwa,,,,,
2025-09-06 00:42:50,Double Storey Executive Home,420000,Fairbridge Park, Mutare,600,,6,4
2025-09-06 00:42:50,Unleash Your Vision In The Grange Price Reduced for a Quick Sale,550000,The Grange, Harare North,320,,5,3
2025-09-06 00:42:50,Chadcom property for sale,115000,Chadcombe, Harare South,100,,,
2025-09-06 00:42:50,Elegant And Spacious Modern Home On Half An Acre,245000,Katanga, Norton,593,,6,3
2025-09-06 00:42:50,Prime Office And Warehouse  Property,375000,Donnington, Bulawayo CBD,,,,
2025-09-06 00:42:50,Vacant Stand,10000,Maridale, Norton,,,,
2025-09-06 00:42:50,"Bedroom Luxury House For Sale In Borrowdale, HRE",650000,Philadelphia, Harare North,4675,,6,2
2025-09-06 00:42:50,NEW LISTING on KINGSMEAD ROAD,1190000,Borrowdale, Harare North,400,,6,4
2025-09-06 00:42:50,New Listing in Glen Lorne,1350000,Glen Lorne, Harare North,480,,4,3
2025-09-06 00:42:50,Reduced to go!!!,155000,New Marlborough, Harare West,165,,3,2
2025-09-06 00:42:50,Spacious Townhouses For Sale,380000,Helensvale, Harare North,20000,,4,
2025-09-06 00:42:51,Kutandara estate house for sale,119000,Kutandara, Harare West,200,,4,2
2025-09-06 00:42:51,Superb Opportunity,45000,Kuwadzana, Harare High Density,,,4,2
2025-09-06 00:42:51,Old Windsor,200000,Old Windsor, Ruwa,500,,5,3
2025-09-06 00:42:51,Mortgage Accepted,100000,Aspindale Park, Harare West,130,,4,2
2025-09-06 00:42:51,Massive 3 Hectare Warehouse & Factory For Sale in Bindura,590000,Bindura,,30000,,,
2025-09-06 00:42:51,Just Listed!!!,240000,Borrowdale, Harare North,,,,
2025-09-06 00:42:51,Luxury Mansion in Glen Lorne Folly John,520000,Glen Lorne, Harare North,,,6,6
2025-09-06 00:42:51,Incomplete Apartment For Sale: Arlington,140000,Arlington, Harare South,300,,4,4
2025-09-06 00:42:51,Exquisite 4 bedroom Cluster unit for sale,300000,Mount Pleasant, Harare North,,,4,2
2025-09-06 00:42:51,Finish It To Your Taste....,400000,Pomona, Harare North,400,,3,2
2025-09-06 00:42:51,Burnside prime 4 acre plot for sale,210000,Burnside, Bulawayo East,1500,,4,1
2025-09-06 00:42:51,House for Sale in Glaudina,70000,Glaudina, Harare West,160,,5,2
2025-09-06 00:42:51,Superbly Located Property -Adjacent to Fully Commercial Property on King George Road,1200000,Cork Road, Avondale,1600,,,
2025-09-06 00:42:51,"1250m² Residential Land for Sale in Upmarket Sandton Park, Harare West",32000,Sandton Park, Harare West,,,,
2025-09-06 00:42:51,Prime 1200 m² Residential Land for Sale in Nyabira,25000,Nyabira,,,,,
